# TILEID RA DEC N
2980	183.75	35.37	134
2981	185.44	33.01	16710
2982	187.02	30.62	18711
2983	188.50	28.20	18716
2984	189.88	25.75	18680
2985	171.50	28.20	18723
2986	172.98	30.62	18700
2987	174.56	33.01	17104
2988	176.25	35.37	475
2990	180.00	35.37	1106
2991	181.81	33.02	14581
2992	183.51	30.65	18691
2993	185.10	28.24	18691
2994	186.59	25.81	18710
2995	173.41	25.81	18707
2996	174.90	28.24	18697
2997	176.49	30.65	18718
2998	178.19	33.02	13855
2999	180.00	30.66	18722
3000	181.70	28.26	18686
3001	183.30	25.83	18709
3002	184.79	23.38	18701
3003	176.70	25.83	18710
3004	178.30	28.26	18692
3005	180.00	25.84	18698
3006	181.60	23.39	18700
3007	178.40	23.39	18729
3109	137.73	-7.58	18611
3111	142.05	-4.51	18675
3112	144.20	-2.96	18685
3113	149.00	-2.21	18686
3114	146.88	-4.31	18698
3115	147.66	-6.87	18677
3133	142.58	-7.47	18658
3134	144.73	-5.92	18670
3220	203.28	32.19	18324
3221	202.19	34.73	8889
3240	205.77	34.35	4920
3256	209.31	33.86	9397
3280	215.47	35.23	5606
3391	190.77	0.00	18659
3393	196.10	0.00	18640
3394	198.75	0.00	18676
3396	204.03	0.00	18675
3397	206.67	0.00	18642
3398	211.00	-2.21	18683
3399	208.05	-2.66	18684
3400	207.17	-5.19	18663
3401	206.32	-7.69	18699
3410	181.35	-2.67	18651
3411	184.05	-2.67	18703
3412	186.75	-2.68	18677
3413	189.44	-2.68	18677
3414	192.11	-2.69	18683
3415	194.78	-2.70	18651
3416	197.44	-2.70	18699
3417	200.08	-2.71	18669
3418	202.72	-2.71	18681
3419	205.37	-2.71	18648
3420	204.34	-5.33	18679
3421	203.42	-7.89	18719
3430	182.72	-5.34	18698
3431	185.43	-5.34	18678
3432	188.14	-5.35	18680
3433	190.84	-5.37	18692
3434	193.53	-5.38	18704
3435	196.22	-5.38	18657
3436	198.91	-5.38	18688
3437	201.61	-5.37	18695
3438	200.59	-7.98	18661
3446	181.37	-7.99	18613
3447	184.12	-8.00	18653
3448	186.86	-8.01	18676
3449	189.60	-8.02	18686
3450	192.34	-8.03	18668
3451	195.07	-8.03	18697
3452	197.82	-8.02	18645
3491	270.00	24.03	18704
3492	270.00	26.67	18689
3493	272.58	30.97	18691
3771	131.08	12.13	18690
3773	135.54	9.10	18678
3774	137.73	7.58	18696
3775	139.90	-6.05	18683
3776	142.05	4.51	18661
3777	144.20	2.96	18669
3778	146.40	-1.37	18679
3779	143.75	0.00	18657
3780	141.55	-1.53	18665
3781	139.40	-3.07	18682
3782	137.25	-4.60	18669
3783	135.08	-6.12	18698
3784	132.89	-7.64	18389
3790	121.45	15.02	18675
3791	123.81	13.58	18693
3792	126.13	12.13	18705
3793	128.42	10.65	18687
3794	130.67	9.15	18680
3795	132.89	7.64	18686
3796	135.08	6.12	18700
3797	137.25	4.60	18671
3798	139.40	3.07	18681
3799	141.55	1.53	18646
3800	139.20	0.00	18651
3801	136.95	-1.54	18677
3802	134.75	-3.08	18685
3803	132.55	-4.61	18703
3804	130.33	-6.13	18696
3810	121.20	12.03	18679
3811	123.54	10.59	18683
3812	125.83	9.13	18682
3813	128.10	7.64	18685
3814	130.33	6.13	18697
3815	132.55	4.61	18669
3816	134.75	3.08	18690
3817	136.95	1.54	18667
3818	134.62	0.00	18638
3819	132.35	-1.54	18641
3820	130.10	-3.08	18686
3821	127.85	-4.60	18682
3826	118.63	10.46	18683
3827	120.99	9.04	18672
3828	123.30	7.58	18704
3829	125.59	6.10	18686
3830	127.85	4.60	18687
3831	130.10	3.08	18683
3832	132.35	1.54	18649
3833	130.02	0.00	18661
3834	127.72	-1.54	18689
3835	125.43	-3.06	18672
3841	120.81	6.04	18673
3842	123.13	4.56	18681
3843	125.43	3.06	18683
3844	127.72	1.54	18688
3845	125.37	0.00	18635
3853	123.04	1.52	18667
3863	201.99	27.47	18709
3864	203.03	24.94	18702
3865	204.02	22.41	18704
3866	228.92	12.13	18690
3867	205.89	17.35	18718
3868	224.46	9.10	18694
3869	222.27	7.58	18685
3870	208.49	9.82	18706
3871	217.95	4.51	18664
3872	215.80	2.96	18682
3873	211.00	2.21	18671
3874	213.12	4.31	18685
3875	212.34	6.87	18677
3876	211.53	9.39	18667
3877	210.71	11.90	18664
3878	209.87	14.41	18702
3879	209.01	16.94	18692
3880	208.13	19.47	18700
3881	207.23	22.00	18679
3882	206.30	24.55	18697
3883	205.33	27.10	18692
3884	204.33	29.65	18706
3885	235.57	19.54	18676
3886	233.18	18.08	18698
3887	230.82	16.60	18707
3888	228.51	15.10	18689
3889	226.23	13.59	18673
3890	223.98	12.07	18705
3891	221.77	10.54	18683
3892	219.58	9.01	18665
3893	217.42	7.47	18662
3894	215.27	5.92	18672
3895	214.55	8.64	18693
3896	213.77	11.25	18656
3897	212.96	13.82	18680
3898	212.14	16.38	18690
3899	211.30	18.93	18699
3900	210.44	21.49	18675
3901	209.56	24.05	18686
3902	208.66	26.62	18696
3903	207.73	29.20	18704
3904	206.77	31.77	18680
3905	232.81	21.04	18700
3906	230.41	19.54	18712
3907	228.05	18.03	18678
3908	225.73	16.51	18673
3909	223.44	14.98	18675
3910	221.19	13.43	18689
3911	218.96	11.87	18700
3912	216.75	10.28	18682
3913	216.01	12.98	18670
3914	215.24	15.62	18700
3915	214.45	18.23	18689
3916	213.63	20.83	18702
3917	212.81	23.43	18701
3918	211.96	26.03	18689
3919	211.10	28.64	18692
3920	210.22	31.25	18695
3921	232.42	23.99	18701
3922	229.97	22.47	18672
3923	227.56	20.94	18699
3924	225.18	19.39	18714
3925	222.85	17.83	18699
3926	220.54	16.24	18684
3927	218.27	14.63	18697
3928	217.54	17.34	18673
3929	216.79	20.01	18678
3930	216.01	22.66	18693
3931	215.23	25.31	18697
3932	214.43	27.96	18698
3933	213.62	30.61	18695
3934	212.79	33.26	13829
3935	229.52	25.38	18726
3936	227.04	23.82	18715
3937	224.61	22.23	18688
3938	222.22	20.63	18693
3939	219.86	19.00	18694
3940	219.16	21.73	18686
3941	218.44	24.44	18695
3942	217.70	27.14	18716
3943	216.96	29.83	18679
3944	216.22	32.53	18552
3945	229.07	28.29	18694
3946	226.52	26.68	18701
3947	224.02	25.06	18693
3948	221.57	23.41	18699
3949	220.90	26.17	18707
