# TILEID RA DEC NSKY NBADSKY NSTD NSCIENCE NPOTENTIAL SKY0 SKY1 SKY2 SKY3  SKY4 SKY5  SKY6 SKY7 SKY8 SKY9 STD0 STD1 STD2 STD3  STD4 STD5  STD6 STD7 STD8 STD9
17021	341.36	22.79	416	1189	100	3291	41830	40	40	40	40	50	40	46	40	40	40	10	10	10	10	10	10	10	10	10	10	
8549	200.69	10.53	400	0	100	4500	52460	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11481	228.73	1.53	400	0	100	4467	53332	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
26499	199.40	-8.12	400	0	100	4500	49764	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
1900	34.55	8.64	392	1546	80	2977	37890	40	40	40	40	40	40	17	40	54	41	10	10	10	10	10	3	1	6	10	10	
21241	226.04	30.61	400	0	100	4499	50724	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
23832	241.75	26.91	400	56	100	4440	44479	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
26912	207.33	24.85	400	0	100	4499	47552	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
17003	339.12	24.98	410	930	100	3555	41829	40	40	38	40	40	40	40	40	43	49	10	10	10	10	10	10	10	10	10	10	
22759	180.32	15.76	400	0	100	4500	52904	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
22510	215.58	-6.93	400	0	100	4499	53334	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
22694	173.80	2.61	400	0	100	4500	52638	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
3774	137.73	7.58	400	0	100	4500	51462	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13157	22.76	8.02	402	10	100	4486	48641	40	40	40	42	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
23645	8.44	-7.90	400	602	98	3896	43131	40	40	40	40	40	40	40	40	40	40	10	10	8	10	10	10	10	10	10	10	
